OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996380,KUHNIS BYPRODUCTS NO2 WEST OUTFALL 003,Facility Other,,16020201,,,,,40.19912333,-111.6404772,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996390,KUHNIS FAT SKIMMING VAT,Facility Other,,16020201,,,,,40.19912638,-111.639925,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996400,KUHNIS BYPRODUCTS EAST OUTFALLTO IRONTON CANAL 001,Facility Other,,16020201,,,,,40.19912638,-111.639925,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996410,IRONTON CANAL AB KUHNIS BYPRODUCTS,Canal Transport,,16020201,,,,,40.19937118,-111.6396453,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996420,PACIFIC STATES WASTE POND,Facility Other,,16020201,,,,,40.19912062,-111.6377044,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996430,PACIFIC STATES OUTFALL 001 (MCWANE DUCTILE),Facility Other,,16020201,,,,,40.19985,-111.63194,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996440,PACIFIC STATES COOLING TOWER OUTFALL NO.2,Facility Other,,16020201,,,,,40.19717628,-111.6357593,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996450,IRONTON CANAL BL REILLY T&C AND AB PACIFIC STATES,Canal Transport,,16020201,,,,,40.19953,-111.63104,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996460,REILLY TAR AND CHEMICAL,Facility Other,,16020201,,,,,40.1982878,-111.6302007,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,Canal Transport,,16020202,,,,,40.18426904,-111.6134494,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996490,W SPRINGVILLE FH,Facility Other,,16020202,,,,,40.1830102,-111.61298,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996500,E SPRINGVILLE FH,Facility Other,,16020202,,,,,40.18106692,-111.6107542,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996510,SPRING CK AT DIST. BOX AB SPRINGVILLE HATCHERY,River/Stream,,16020202,,,,,40.18023466,-111.6079747,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996520,SPRINGVILLE FH INFLOW 1 MAIN HDWKS,Spring,,16020202,,,,,40.18023176,-111.6085267,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996530,Flowserve OUTFALL,Facility Other,,16020202,,,,,40.18689696,-111.629085,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996540,MILL RACE CREEK AT I-15 CROSSING (2 MI S PROVO COURTHOUSE),River/Stream,,16020201,,,,,40.20308942,-111.6562124,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996550,MILLRACE CK BL PROVO WWTP,River/Stream,,16020201,,,,,40.20908487,-111.6522514,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996555,MILL RACE CK at GOLF COURSE CLUB HOUSE,River/Stream,,16020201,,,,,40.20726418,-111.6524219,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996560,PROVO WWTP,Facility Other,,16020201,,,,,40.21143,-111.65195,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996561,PROVO STATION 1-WLA,River/Stream,,16020201,,,,,40.211765,-111.652866,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996563,PROVO STATION 3-WLA,River/Stream,,16020201,,,,,40.20801,-111.648793,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996565,PROVO STATION 5-WLA,River/Stream,,16020201,,,,,40.203872,-111.654917,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996566,PROVO STATION 6-WLA,River/Stream,,16020201,,,,,40.2021,-111.653656,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996567,PROVO STATION 4 UP WEIR-WLA,River/Stream,,16020201,,,,,40.201663,-111.647067,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996568,PROVO STATION 4 DOWN WEIR-WLA,River/Stream,,16020201,,,,,40.201699,-111.64734,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996569,IRONTON CANAL Tributary 2-WLA,River/Stream,,16020201,,,,,40.201894,-111.648075,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996570,MILLRACE CK AB PROVO WWTP,River/Stream,,16020201,,,,,40.21654,-111.65501,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996580,DRAIN AB NE CORNER PROVO GOLF COURSE AT 300 W.,Canal Drainage,,16020201,,,,,40.22189499,-111.6540902,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996590,MILL RACE CK US189 XING .7MI S OF PROVO COURTHOUSE,River/Stream,,16020201,,,,,40.22217295,-111.6590879,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996600,PROVO CITY POWER 001 (AB 500W DITCH),Facility Other,,16020201,,,,,40.24356911,-111.6624227,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996610,PROVO CITY POWER 002 (AB SEWER DRAIN AT E MANHOLE),Facility Other,,16020201,,,,,40.2441245,-111.6629807,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996620,PROVO CITY POWER 003 (AB MILLRACE N OF PLANT),Facility Other,,16020201,,,,,40.24384522,-111.662978,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996630,MILL RACE CREEK AT MOUTH,River/Stream,Duplicate of 4996550,16020201,,,,,40.20301407,-111.6552012,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996640,16TH NORTH PROVO STORM DRAIN,Storm Sewer,,16020203,,,,,40.25412114,-111.6651948,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996650,8TH NORTH PROVO STORM DRAIN,Storm Sewer,,16020203,,,,,40.24440014,-111.6729769,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996660,PROVO TOWNE CENTER MALL CONSTRUCTION 001,Facility Other,,16020201,,,,,40.21273009,-111.6624279,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996677,Provo River mouth at Utah Lake State Park,River/Stream,,16020201,,,,,40.236845,-111.740377,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996680,PROVO R. AT CENTER ST XING EAST OF UTAH LAKE BOAT HARBOR,River/Stream,,16020201,,,,,40.23690002,-111.7315989,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996690,PROVO R AT U114 XING,River/Stream,,16020203,,,,,40.23800729,-111.6952028,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996695,PROVO R AB 800 N IN PROVO,River/Stream,,16020203,,,,,40.24555,-111.67359,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996700,PROVO RIVER AT 500 WEST,River/Stream,,16020203,,,,,40.25245641,-111.667977,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996710,DUPLICATE OF 4996690,River/Stream,Duplicate of 4996690,16020203,,,,,40.23805692,-111.6944392,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996730,PROVO R AT BRIDGE 650M BL UP L HALE PLANT,River/Stream,,16020203,,,,,40.30689676,-111.6574277,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996740,PROVO R. 600 FT BL UP&L HALE PLANT EFFLUENT,River/Stream,,16020203,,,,,40.31051421,-111.6565919,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996750,UP L HALE PLANT MAIN DISCHARGE 001,Facility Other,,16020203,,,,,40.31190008,-111.6568643,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996770,PROVO R AT BRIDGE AB UP L HALE PLANT,River/Stream,,16020203,,,,,40.31273049,-111.6565899,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996778,PROVO R BL MURDOCK DIV DAM,River/Stream,,16020203,,,,,40.32484313,-111.6446184,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996780,PROVO RIVER AT MURDOCK DIVERSION,River/Stream,,16020203,,,,,40.32634338,-111.642149,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996800,PROVO R AT ROTARY PARK,River/Stream,,16020203,,,,,40.33773279,-111.6101985,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996810,PROVO RIVER AT OLMSTEAD DIVERSION,River/Stream,,16020203,,,,,40.34772865,-111.5902004,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996820,OLMSTEAD DAM REPLACEMENT DISCHARGE,Facility Other,,16020203,,,,,40.34773291,-111.5893644,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996825,SHINGLE MILL CANYON CK BL CNFL W/ WATER HOLLOW CK,River/Stream,,16020203,,,,,40.31800224,-111.515874,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996830,LOWER S FK PROVO R AT GAGING STATIION,River/Stream,,16020203,,,,,40.35273002,-111.5701898,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996850,N FK PROVO R AB CNFL / PROVO R AT WILDWOOD,River/Stream,,16020203,,,,,40.36439878,-111.5568613,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996852,N FK PROVO R 1/4 MI AB CNFL/ PROVO R (ALPINE SCENIC LOOP RD),River/Stream,,16020203,,,,,40.3667924,-111.5574463,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4996860,NORTH FK PROVO R AB SUNDANCE RESORT,River/Stream,,16020203,,,,,40.39162195,-111.5793664,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999501,Bennie Creek AB USFS boundary (UT15-2040),River/Stream,,16020202,,,,,39.93513,-111.58668,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999504,Tie Fork AB Corral Canyon (UT15-2004),River/Stream,,16020202,,,,,40.00555,-111.22128,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999506,Spring Ck AB dual RR crossing west of I-15 exit 248 (UT15-2039),River/Stream,,16020202,,,,,40.02944,-111.77038,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999507,Battle Creek AB USFS boundary (UT15-2007),River/Stream,,16020201,,,,,40.36691,-111.6952,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999508,Soldier Creek at Long Hollow and US 6 mp 189.35 (UT15-2008),River/Stream,,16020202,,,,,39.99541,-111.4336,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999513,Diamond Fk BL Rt Fk Hobble Ck Rd 058 and FR132 junction (UT15-2013),River/Stream,,16020202,,,,,40.1772,-111.32869,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999515,Clear Creek AB road xing &BL US Forest Service boundary (UT15-2015),River/Stream,,16020202,,,,,39.9269,-111.23,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999517,R. Fk. Hobble Ck 0.6 mile BL Kirkman Holllow trailhead (UT15-2017),River/Stream,,16020202,,,,,40.186,-111.44962,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999520,Jordan River at 1500 North xing in Lehi (UT15-2034),River/Stream,,16020201,,,,,40.40603,-111.90001,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999521,Trib to N Fk Provo R @wldrnss bndry BL Stewarts Cascade (UT15-2021),River/Stream,,16020203,,,,,40.3866,-111.60282,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999523,Summit Creek AB Tinney Flat Campground (UT15-2023),River/Stream,,16020201,,,,,39.89902,-111.72614,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999524,Spanish Fk R 0.4 mile BL cnflnce w/Diamond Fk @MP 183.8 (UT15-2024),River/Stream,,16020202,,,,,40.02894,-111.51149,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999525,Spanish Fork River BL Park Drive crossing (UT15-2035),River/Stream,,16020202,,,,,40.1014,-111.67198,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-4999527,Spanish Fork River ab I-15 at 1550 West xing,River/Stream,,16020202,,,,,40.102703,-111.680614,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912010,N FK AMERICAN FK AB BOG MINE AF-1,River/Stream,,16020201,,,,,40.55364402,-111.6201738,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912020,N FK AMERICAN FK BETWEEN BOG AND LOWER BOG AF-2,River/Stream,,16020201,,,,,40.55286483,-111.6159502,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912030,LOWER BOG MINE ADIT AF-3,Mine/Mine Discharge,,16020201,,,,,40.55269892,-111.6132676,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912040,N FK AMERICAN FK BL LOWER BOG AF-4,River/Stream,,16020201,,,,,40.55209017,-111.6125416,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912050,N FK AMERICAN FK AB PACIFIC MINE AF-5,River/Stream,,16020201,,,,,40.54480414,-111.594891,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912060,PACIFIC MINE ADIT AF-6,Mine/Mine Discharge,,16020201,,,,,40.54117421,-111.5947644,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912070,SPRING OUTLET NEAR PACIFIC MINE AF-7,River/Stream,,16020201,,,,,40.54169628,-111.5948517,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912080,BEAVER POND OUTLET NEAR PACIFIC MINE AF-8,River/Stream,,16020201,,,,,40.54101027,-111.5933577,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912090,UPPER DISCHARGE FROM PACIFIC TAILINGS PILE AF-9A,Mine/Mine Discharge,,16020201,,,,,40.54100436,-111.5927554,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912100,MIDDLE DISCHARGE FROM PACIFIC TAILINGS PILE AF-9B,Mine/Mine Discharge,,16020201,,,,,40.54083307,-111.5927775,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912110,LOWER DISCHARGE FROM PACIFIC TAILINGS PILE AF-9C,Mine/Mine Discharge,,16020201,,,,,40.54036366,-111.5929623,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912120,N FK AMERICAN FK BL PACIFIC MINE AF-10,River/Stream,,16020201,,,,,40.53978615,-111.5931462,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912130,N FK AMERICAN FK @ DUTCHMAN FLAT AF-11,River/Stream,,16020201,,,,,40.52706549,-111.6018769,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912140,N FK AMERICAN FK AB CNFL/ MARY ELLEN GULCH AF-11A,River/Stream,,16020201,,,,,40.52356894,-111.6089645,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912150,N FK AMERICAN FK BL MARY ELLEN GULCH AF-12,River/Stream,,16020201,,,,,40.52299543,-111.6100926,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912160,N FK AMERICAN FK AB MAJOR EVANS GULCH AF-13,River/Stream,,16020201,,,,,40.51183968,-111.6257612,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912170,MAJOR EVANS GULCH AB CNFL/ N FK AMERICAN FK AF-14,River/Stream,,16020201,,,,,40.51106686,-111.6270642,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912180,N FK AMERICAN FK BL MAJOR EVANS GULCH AF-15,River/Stream,,16020201,,,,,40.50737877,-111.6310074,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912190,N FK AMERICAN FK AB SILVER CK AF-16,River/Stream,,16020201,,,,,40.49902544,-111.6363105,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912200,N FK AMERICAN FK BL SILVER CK AF-17,River/Stream,,16020201,,,,,40.49575331,-111.6382857,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912250,MARY ELLEN GULCH @ MERRIL FLAT AF-22,River/Stream,,16020201,,,,,40.54702843,-111.6389258,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912260,MARY ELLEN GULCH AB GLOBE MINE AF-23,River/Stream,,16020201,,,,,40.54650913,-111.6367125,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912270,MARY ELLEN GULCH BETWEEN GLOBE AND YANKEE MINES AF-24,River/Stream,,16020201,,,,,40.5439126,-111.6337946,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912274,Mary Ellen Gulch tributary ab road xing at Globe Mine 9400 ft elevation,River/Stream,,16020201,,,,,40.543641,-111.636501,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912277,Mary Ellen Gulch eastern tributary AB middle tributary confl & AB USFS 011 road xing,River/Stream,,16020201,,,,,40.544021,-111.630383,,,,GPS-Unspecified,NAD83,,,,,,,US,49,49,,,,,,,,,STORET
